low,high,open,close,volumefrom,volumeto,close_12_ema,close_26_ema,macd,macds,macdh
701.02,712.92,702.86,710.19,5507.32,3892295.31,699.0638342712541,678.510883299193,20.552950972061126,20.830886916508465,-0.5558718888946785
705.45,740.86,708.17,720.44,9704.45,7065921.02,702.3524751525996,681.616743795549,20.735731357050554,20.811855804616883,-0.15224889513265794
707.0,722.0,721.5,714.5,4904.22,3504671.05,704.2213251291228,684.0525405514343,20.168784577688484,20.683241559231206,-1.0289139630854436
712.24,720.94,714.48,715.82,3275.09,2344789.75,706.0057366477192,686.4056856957724,19.600050951946855,20.46660343777434,-1.7331049716549671
701.0,716.39,716.39,703.0,2744.07,1940916.08,705.5433156249932,687.6348941627523,17.90842146224088,19.954967042667647,-4.0930911608535325
683.23,702.89,701.17,701.51,6019.9,4171893.49,704.9228055288404,688.6626797803262,16.260125748514156,19.21599878383695,-5.9117460706455915
697.14,705.89,700.38,704.7,7277.37,5098505.82,704.8885277551726,689.8506294262281,15.037898328944493,18.38037869285846,-6.684960727827935
703.05,716.54,704.98,710.82,5632.96,4005033.08,705.8010619466845,691.4039161353963,14.39714581128817,17.583732116544404,-6.373172610512469
708.44,742.87,711.07,737.99,11341.32,8263859.53,710.7532062625792,694.8547371624039,15.898469100175248,17.246679513270575,-2.6964208261906535
732.22,749.98,739.71,737.0,6643.37,4943483.12,714.7911745298746,697.9766084837073,16.81456604616733,17.160256819849927,-0.6913815473651965
731.31,752.95,736.0,745.99,4252.57,3166648.02,719.5909938329709,701.5331560034326,18.057837829538244,17.33977302178759,1.436129615501308
742.63,755.07,748.98,749.57,1959.94,1466174.56,724.2031486278985,705.0914407439192,19.111707883979307,17.694159994225934,2.8350957795067444
714.0,753.82,750.09,727.09,5518.93,4041204.67,724.6472796082218,706.7209636517771,17.926315956444682,17.740591186669686,0.3714495395499924
727.03,739.2,727.09,736.97,4009.26,2942854.28,726.5430827454184,708.9616330109047,17.581449734513626,17.708762896238476,-0.25462632344969904
730.27,750.0,736.92,746.61,4968.31,3685436.12,729.6303007845847,711.750400936023,17.879899848561763,17.742990286703133,0.27381912371726
729.92,749.98,749.13,740.17,4417.64,3264940.91,731.2517929715716,713.8555564222435,17.396236549328137,17.673639539228134,-0.554805979799994
729.0,741.15,740.18,735.7,3998.96,2937407.2,731.9361325144067,715.4736633539292,16.462469160477553,17.43140546347802,-1.93787260600093
728.0,737.03,735.63,737.03,3328.41,2438631.37,732.7198044352673,717.070429031416,15.649375403851309,17.074999451552678,-2.851248095402738
722.3,737.56,736.96,729.87,2272.64,1654649.42,732.2813729836877,718.0185453994593,14.262827584228376,16.512565078087817,-4.499474987718884
722.44,732.0,729.91,726.12,3436.36,2499926.68,731.3334694477358,718.6186531476476,12.71481630008816,15.753015322487887,-6.076398044799454
724.1,732.44,727.32,730.98,4736.73,3454018.44,731.2790895326993,719.534308470044,11.744781062655306,14.951368470521373,-6.413174815732134
721.0,733.29,730.99,730.99,5193.25,3788691.62,731.2346142199763,720.3828782130038,10.851736006972487,14.131441977811596,-6.559411941678217
727.0,744.49,730.72,742.06,6208.19,4577304.37,732.9000581861337,721.9885909379664,10.911467248167355,13.487447031882748,-5.1519595674307865
740.18,754.98,742.06,751.6,6097.42,4569793.09,735.7769723113439,724.1820286462652,11.594943665078745,13.10894635852195,-3.0280053868864094
750.77,778.07,751.55,769.99,8062.0,6181050.26,741.0405150326757,727.5752117095047,13.465303323170929,13.180217751451748,0.5701711434383618
752.41,770.99,770.91,762.79,2763.36,2107293.54,744.3865896430334,730.1837145458378,14.202875097195601,13.384749220600519,1.636251753190166
752.41,762.97,762.97,761.99,3143.49,2385412.41,747.0948066210283,732.5397356905905,14.55507093043775,13.618813562567965,1.8725147357395713
743.0,762.09,762.0,750.0,5540.78,4155543.78,747.5417594485624,733.8330886023986,13.708670846163841,13.636785019287139,0.1437716537534044
747.99,759.9,749.51,758.91,6703.0,5062327.13,749.2907195333989,735.6906375948134,13.600081938585504,13.629444403146811,-0.058724929122615066
751.78,769.61,758.97,766.85,4745.99,3616332.71,751.9921472974914,737.9987385137163,13.99340878377518,13.702237279272486,0.5823430090053883
762.29,772.01,764.05,767.96,4475.48,3438246.11,754.4487400209543,740.218091216404,14.230648804550356,13.807919584328062,0.8454584404445882
766.29,773.99,766.84,769.49,2855.94,2200017.6,756.7627800177305,742.3863807559296,14.376399261800884,13.921615519822625,0.9095674839565184
768.11,774.12,769.57,772.35,2197.94,1698016.64,759.1608138611566,744.6059081073423,14.554905753814296,14.04827356662096,1.0132643743866723
764.01,772.28,772.28,768.19,1378.71,1058389.27,760.5499194209787,746.3528778771688,14.19704154380986,14.078027162058742,0.23802876350223556
768.96,779.0,768.97,777.93,2790.93,2163450.23,763.2237779715973,748.6919239603416,14.531854011255746,14.168792531898145,0.7261229587152016
765.1,793.27,777.0,778.71,4840.32,3767383.2,765.6062736682746,750.9154851484645,14.690788519810098,14.273191729480537,0.8351935806591229
770.74,781.0,775.35,776.29,2309.6,1793918.87,767.2499238731555,752.795078841171,14.454845031984519,14.309522389981332,0.29064528400637357
771.0,779.08,777.03,774.79,2948.47,2290042.69,768.4099355849778,754.4243322603434,13.98560332463444,14.244738576911953,-0.5182705045550264
771.24,782.46,776.3,780.35,3290.32,2561600.07,770.2468685719043,756.3447520929107,13.902116478993662,14.176214157328296,-0.5481953566692681
780.36,790.88,781.32,788.4,2387.99,1876973.65,773.0396580223805,758.7192149008432,14.320443121537323,14.205059950170101,0.2307663427344444
780.0,790.99,788.3,788.68,2516.86,1981286.28,775.445864480476,760.9385323155957,14.507332164880268,14.265514393112134,0.48363554353626625
787.01,794.39,788.34,790.65,3878.35,3069394.12,777.7849622527104,763.1393817736997,14.645580479010732,14.341527610291854,0.6081057374377572
787.1,803.0,791.03,801.02,3979.47,3156234.61,781.3595834446013,765.9453534941664,15.414229950434901,14.556068078320465,1.7163237442288732
796.82,830.01,798.65,828.1,9191.56,7502025.03,788.5504167608166,770.5494013834874,18.001015377329168,15.245057538122206,5.511915678413924
827.29,875.0,832.02,858.94,12029.93,10296745.43,799.3795834129986,777.0968531328587,22.28273028013996,16.652592086525758,11.260276387228402
858.93,920.0,858.94,916.0,16185.92,14525838.63,817.321185964845,787.3859751230173,29.93521084182771,19.30911583758615,21.252190008483126
878.89,918.5,914.48,892.63,5987.56,5390303.22,828.9071573548689,795.1818288176084,33.72532853726045,22.19235837752101,23.065940319478884
859.0,894.97,892.61,891.67,3974.2,3478222.78,838.5629793002737,802.3291007570449,36.2338785432288,25.00066241066257,22.466432265132454
888.0,905.18,890.65,899.1,3461.33,3111630.61,847.8763671002316,809.4973155157824,38.37905158444926,27.67634024541991,21.40542267805869
891.0,936.42,897.82,929.92,7170.3,6613609.53,860.4984644694267,818.4175143664652,42.08095010296154,30.55726221692824,23.047375772066594
929.49,975.97,930.34,975.97,12023.35,11488843.01,878.263316089515,830.088068857838,48.17524723167696,34.080859219877986,28.188776023597953
950.0,980.74,976.46,968.99,7785.7,7528704.36,892.2212674603588,840.3771007942945,51.844166666064325,37.63352070911525,28.421291913898145
931.0,970.0,969.99,959.03,10687.6,10164057.18,902.499534004919,849.1662044391617,53.33332956575737,40.773482480443676,25.119694170627383
944.11,966.37,959.54,964.32,4029.84,3850228.19,912.0103749272391,857.696115221446,54.31425970579312,43.48163792551357,21.665243560559105
960.53,1005.0,966.34,998.8,6665.42,6579903.85,925.3626249384331,868.1482548346721,57.214370103760984,46.22818436116306,21.97237148519585
990.01,1032.0,997.75,1014.1,8085.06,8190254.59,939.0145287940588,878.959495217289,60.0550335767698,48.993554204284415,22.122958744970774
999.99,1039.0,1011.44,1036.99,8779.72,8955192.92,954.0876782103575,890.6654585345269,63.42221967583055,51.87928729859365,23.08586475447379
1028.56,1139.89,1035.51,1122.56,21371.6,23257162.08,980.0064969472255,907.8428319764138,72.16366497081174,55.93616283303728,32.455004275548916
885.41,1136.72,1114.38,994.02,34736.36,35036904.22,982.1624204938062,914.2263259040868,67.93609458971935,58.336149184373696,19.1998908106913
871.0,1026.99,1004.73,891.56,27597.93,25238781.34,968.2235865716823,912.5473388000803,55.67624777160199,57.80416890181937,-4.255842260434747
812.28,906.0,894.02,897.14,19697.24,17026388.21,957.2876501760389,911.4060544445186,45.88159573152029,55.41965426775955,-19.07611707247851
881.3,941.81,906.2,906.17,8849.68,8088448.27,949.4233963028022,911.0181985597395,38.40519774306267,52.016762962820174,-27.223130439515003
875.0,912.87,909.8,899.99,8663.98,7733150.91,941.8182584100633,910.2012949627218,31.616963447341504,47.93680305972445,-32.639679224765885
889.41,912.47,896.09,907.96,7931.46,7157833.4,936.6092955777459,910.0352731136312,26.574022464114705,43.6642469406025,-34.180448952975595
755.0,918.4,905.05,788.81,35446.63,29111252.67,913.8709424119388,901.0556232533621,12.815319158576699,37.49446138419734,-49.35828445124129
751.34,832.99,778.7,816.0,17298.71,13545426.73,898.8138743485636,894.755206716076,4.058667632487527,30.80730263385538,-53.4972700027357
775.0,831.4,807.51,826.9,11298.84,9133431.3,887.7502013718614,889.7288951074778,-1.978693735616389,24.250103359961024,-52.457594191154826
810.0,837.76,825.98,819.66,6581.1,5442676.2,877.2747857761905,884.5386065809979,-7.2638208048074375,17.947318527007333,-50.42227866362954
808.0,823.45,819.52,822.47,4203.56,3432426.03,868.8432802721612,879.9409320194425,-11.097651747281247,12.138324472149616,-46.47195243886173
818.09,835.0,821.86,829.62,6136.18,5082219.0,862.8089294610595,876.2134555735579,-13.404526112498388,7.029754355220015,-40.868560935436804
827.0,908.5,831.76,906.08,12173.38,10693223.8,869.4660172362811,878.4257921977388,-8.959774961457697,3.8318484918844717,-25.583246906684337
851.74,915.99,905.95,876.74,11022.4,9689310.45,870.5850915076225,878.3009187016099,-7.715827193987479,1.522313354710081,-18.47628109739512
878.89,910.0,887.69,900.46,11066.52,9904314.22,875.1812312756806,879.9423321311202,-4.761100855439622,0.26563051268014004,-10.053462736239524
880.0,902.43,902.23,895.62,6605.45,5904057.73,878.3256572332682,881.1036408621484,-2.777983628880179,-0.34309231563192394,-4.86978262649651
895.0,928.0,895.81,921.1,5817.93,5329454.56,884.906325351227,884.0663341316189,0.8399912196081232,-0.10647560858391447,1.8929336563840753
886.76,937.74,921.98,919.39,7066.33,6476841.64,890.2115060664229,886.6829019737211,3.528604092701812,0.6205403316732311,5.816127522057162
913.21,927.57,923.75,921.39,3339.46,3073522.47,895.0081974408195,889.2537981238157,5.754399317003731,1.6473121287393313,8.2141743765288
886.27,923.0,913.15,893.0,8821.87,7978981.16,894.6992439883857,889.5312945590886,5.167949429297096,2.3514395888508846,5.633019680892422
884.5,904.01,885.47,892.95,5289.95,4724511.12,894.430129528634,889.7845319991561,4.645597529477868,2.8102711769762814,3.6706527050031736
892.86,919.49,893.25,916.34,5107.77,4635817.25,897.8008788319211,891.7516037029222,6.049275128998829,3.458071967380792,5.182406323236075
908.01,924.88,914.95,917.84,4817.73,4422003.07,900.8838205500871,893.6840775027057,7.199743047381389,4.206406183380912,5.986673728000955
913.08,920.99,918.02,917.75,1144.75,1050315.48,903.4786173885352,895.4667384284312,8.011878960104013,4.9675007387255325,6.088756442756962
910.45,919.99,918.6,913.1,1322.86,1210874.32,904.9588300979914,896.7729059522511,8.185924145740273,5.611185420128481,5.149477451223584
910.0,923.0,913.12,921.08,2997.2,2750934.15,907.4390100829158,898.5734314372695,8.865578645646337,6.262064065232053,5.207029160828569
917.5,970.0,919.99,965.01,9315.91,8839243.99,916.2960854547749,903.4946587382125,12.801426716562446,7.569936595498133,10.462980242128626
962.0,986.96,963.99,983.36,6874.21,6669709.8,926.6136107694248,909.4106099427894,17.20300082663539,9.496549441725586,15.412902769819606
973.12,1011.65,983.79,1008.18,8205.72,8158190.25,939.1622860356671,916.7268610581383,22.435424977528783,12.084324548886226,20.702200857285113
987.01,1022.64,1009.15,1012.64,10799.51,10899361.44,950.4665497224876,923.8315380167948,26.63501170569282,14.994461980247547,23.281099450890544
1004.0,1044.23,1015.06,1034.44,5725.94,5857358.53,963.3855420728742,932.0247574229581,31.360784649916013,18.267726514181245,26.186116271469537
1004.7,1034.6,1033.72,1014.57,4318.54,4387548.42,971.2600740616626,938.1392198360724,33.12085422559028,21.238352056463054,23.76500433825445
1005.1,1031.94,1010.03,1023.7,5069.03,5176624.63,979.327754975253,944.4770554037708,34.85069957148221,23.960821559466886,21.779756024030647
1021.3,1056.25,1024.0,1054.12,5280.65,5509558.04,990.8342542098295,952.5987550034915,38.23549920633798,26.815757088841107,22.83948423499374
1025.0,1070.0,1052.48,1056.99,9568.8,10005034.74,1001.0120612544712,960.3314398180477,40.68062143642351,29.58872995835759,22.183782956131836
913.73,1074.69,1051.73,981.96,24957.61,24875574.97,998.0809749076295,961.9335553870811,36.1474195205484,30.90046787079575,10.493903299505291
950.0,1010.68,985.71,997.57,10634.42,10395040.24,998.0023633833788,964.573292025075,33.42907135830376,31.406188568297353,4.045765580012812
987.62,1020.0,995.49,1011.98,4426.59,4462704.29,1000.1527690167052,968.0849000232175,32.06786899348765,31.53852465333541,1.0586886803044777
991.98,1011.97,1011.01,1001.63,2662.09,2668338.13,1000.3800353218274,970.56972224372,29.81031307810747,31.192882338289827,-2.765138520364715
975.1,1007.89,1000.73,1000.25,4540.29,4515153.39,1000.3600298877002,972.7682613367778,27.59176855092244,30.472659580816355,-5.7617820597878335
987.97,1019.0,1000.74,1011.51,6536.91,6580183.46,1002.0754099049772,975.6380197562758,26.43739014870141,29.665605694393367,-6.456431091383912
1000.97,1013.8,1008.88,1011.53,3095.66,3123812.22,1003.5299622272883,978.2966849595146,25.2332772677737,28.779140009069437,-7.091725482591471
1010.75,1043.21,1011.53,1032.7,5996.1,6170238.86,1008.017660346167,982.3265601476986,25.691100198468348,28.16153204694922,-4.940863696961742
1031.98,1064.99,1032.7,1055.46,6085.02,6386285.16,1015.316481831372,987.7438519886098,27.57262984276224,28.043751606111822,-0.9422435266991656
1046.14,1068.99,1055.46,1056.4,4471.03,4741677.69,1021.6370230880841,992.8294925820461,28.807530506038006,28.19650738609706,1.222046239881891
1039.07,1061.9,1056.4,1051.8,2270.85,2388775.41,1026.2774810745327,997.1976783167092,29.079802757823472,28.37316646044235,1.4132725947622475
1044.39,1089.99,1051.8,1084.0,3664.0,3902264.53,1035.1578686015278,1003.6274799228789,31.53038867864882,29.00461090408364,5.051555549130356
1077.0,1126.86,1084.0,1124.62,8394.92,9273043.86,1048.921273432062,1012.5898888174806,36.33138461458134,30.469965646183187,11.722837936796303
1098.16,1143.0,1124.62,1130.01,11672.0,13145511.0,1061.3964621348218,1021.2876748310007,40.108787303821146,32.39772997771078,15.422114652220728
1120.73,1193.92,1130.01,1188.11,11752.03,13556658.98,1080.8908525756185,1033.6448841027784,47.245968472840104,35.367377676736645,23.75718159220692
1091.1,1220.0,1188.11,1180.14,19597.57,23022719.16,1096.1599521793696,1044.4963741692393,51.66357801013032,38.62661774341538,26.073920533429884
1127.0,1184.73,1180.14,1152.2,6238.36,7226356.76,1104.781497997928,1052.4744205270736,52.30707747085444,41.362709688903195,21.888735563902486
1133.0,1184.97,1152.2,1179.05,3536.49,4127618.08,1116.207421382862,1061.85038937692,54.357032005942074,43.96157415231097,20.7909157072622
1169.0,1197.99,1179.05,1194.64,4638.0,5508029.79,1128.2739719393448,1071.6866568304813,56.58731510886355,46.486722343621494,20.20118553048411
1176.27,1209.99,1194.64,1191.21,7559.42,9013416.33,1137.9564377948302,1080.5402378060012,57.41619998882902,48.672617872663004,17.487164232332034
1188.3,1231.0,1191.21,1226.39,6012.98,7276042.54,1151.5616012110102,1091.3439238944454,60.21767731656473,50.98162976144336,18.472095110242748
1215.0,1283.25,1226.39,1257.6,7761.85,9678454.84,1167.875201024701,1103.6591887911532,64.21601223354787,53.62850625586427,21.17501195536721
1255.0,1298.0,1257.6,1285.33,7545.48,9615648.42,1185.9451700978238,1117.1162859177346,68.82888418008929,56.668581840709265,24.32060467876005
1230.0,1289.55,1285.33,1260.0,4951.0,6237313.77,1197.3382208520047,1127.7002647386432,69.6379561133615,59.26245669523971,20.750998836243568
1240.0,1275.0,1260.0,1273.0,3026.02,3809526.44,1208.978494567081,1138.4632080913364,70.51528647574469,61.51302265134071,18.00452764880795
1251.0,1285.0,1273.0,1278.49,4249.47,5420539.75,1219.6725723259915,1148.8355630475337,70.8370092784578,63.37781997676414,14.918378603387325
1175.97,1281.62,1278.49,1233.05,14450.04,17887749.61,1221.7306381219928,1155.0736694884572,66.6569686335356,64.03364970811843,5.2466378508343325
1145.5,1245.49,1233.05,1150.05,13391.55,15896181.2,1210.7028476416863,1154.7015458226456,56.00130181904069,62.42718013030289,-12.851756622524391
1135.01,1208.0,1150.05,1190.89,7653.86,9018801.31,1207.654717235273,1157.3821720580052,50.27254517726783,59.99625313969589,-19.447415924856116
975.0,1350.0,1190.89,1116.97,33194.61,38529724.81,1193.7032222760001,1154.3886778314863,39.314544444513785,55.85991140065947,-33.09073391229137
1106.51,1198.0,1116.97,1176.55,7346.55,8528948.13,1191.0642650027694,1156.0302572513763,35.03400775139312,51.69473067080621,-33.32144583882618
1170.9,1241.85,1176.55,1226.62,5793.91,7003314.41,1196.5343780792664,1161.2591270846076,35.27525099465879,48.41083473557673,-26.271167481835874
1215.43,1249.02,1226.62,1242.46,5630.79,6955370.87,1203.5998583747637,1167.2740065598218,36.32585181494187,45.99383815144976,-19.335972673015775
1226.5,1260.0,1242.46,1245.86,5745.5,7156458.55,1210.1014186248,1173.0951912590942,37.006227365705854,44.19631599430098,-14.380177257190255
1238.32,1260.0,1245.86,1257.32,3920.35,4908117.86,1217.3658157594461,1179.334065980643,38.03174977880326,42.96340275120144,-9.863305944796366
1130.0,1258.96,1257.32,1172.62,15244.87,18263170.71,1210.4818441041468,1178.8367277598545,31.64511634429232,40.69974546981962,-18.109258251054598
1063.0,1173.23,1172.62,1071.02,16703.78,18710285.4,1189.026175780432,1170.8503034813468,18.175872299085086,36.19497083567271,-36.038197073175255
944.36,1099.0,1071.02,969.4,21291.94,21545200.42,1155.2375333526732,1155.9280587790247,-0.6905254263515417,28.81787158326786,-59.0167940192388
969.4,1063.7,969.4,1017.97,12196.14,12327661.82,1134.119451298416,1145.7089433139117,-11.589492015495807,20.736398863515124,-64.65178175802185
1010.01,1053.0,1017.97,1035.96,7486.66,7753027.09,1119.017997252506,1137.5793919573257,-18.561394704819804,12.876840149848137,-62.87646970933588
1034.92,1117.9,1035.96,1114.39,11125.5,12068049.72,1118.3059976751974,1135.861659219746,-17.555661544548457,6.790339810968818,-48.69200271103455
988.0,1114.39,1114.39,1037.56,14520.38,15060114.15,1105.883536494398,1128.580054833098,-22.696518338700116,0.8929681810350292,-47.17897303947029
1010.69,1054.4,1037.56,1029.65,5917.0,6134595.75,1094.1553001106445,1121.251902623239,-27.096602512594473,-4.704945957690874,-44.783313109807196
920.0,1032.0,1029.65,929.06,16066.46,15691519.3,1068.7560231705454,1107.0154653918878,-38.2594422213424,-11.41584521042118,-53.68719402184243
891.33,963.36,929.06,956.02,13507.18,12469415.59,1051.4120196058461,1095.8306161035998,-44.4185964977537,-18.016395467887687,-52.80440205973202
937.52,997.0,956.02,960.0,9005.18,8735685.94,1037.3486319741774,1085.7690889848147,-48.42045701063739,-24.09720777643763,-48.64649846839952
952.95,1043.0,960.0,1039.92,8687.09,8753826.09,1037.7442270550732,1082.3728601711248,-44.62863311605156,-28.203492844360426,-32.85028054338227
1014.9,1068.26,1039.92,1043.99,9109.22,9531808.18,1038.7051152004465,1079.5296853436341,-40.82457014318766,-30.727708304125873,-20.19372367812357
1008.16,1059.43,1043.99,1035.96,9379.72,9675900.4,1038.2827897849932,1076.3023012441056,-38.01951145911244,-32.18606893512319,-11.666885047978496
1017.14,1050.17,1035.96,1033.7,8644.96,8918956.47,1037.5777452026864,1073.1465752260237,-35.56883002333734,-32.86262115276602,-5.412417741142647
1031.43,1081.0,1033.7,1070.31,12058.79,12711331.62,1042.6134767099654,1072.9364585426144,-30.32298183264902,-32.35469328874262,4.0634229121871925
1061.64,1097.0,1070.31,1083.94,5209.01,5617187.43,1048.9714033699706,1073.751535687606,-24.780132317635434,-30.83978109452118,12.119297553771489
1066.49,1100.0,1083.94,1078.01,7635.31,8269728.69,1053.4388797745905,1074.0669774885241,-20.628097713933585,-28.797444418403664,16.33869340894016
1076.19,1152.0,1078.01,1144.77,11076.86,12487637.63,1067.4898213477306,1079.3042384153002,-11.814417067569593,-25.40083894823685,27.172843761334512
1118.85,1162.93,1144.77,1143.0,7418.36,8468987.32,1079.1067719096181,1084.02244297713,-4.9156710675117665,-21.303805372091833,32.776268609160134
1111.0,1145.0,1143.0,1134.58,5581.47,6291139.39,1087.6411146927537,1087.7674472010463,-0.12633250829253484,-17.068310799331975,33.88395658207888
1134.36,1201.37,1134.58,1190.85,9134.3,10690571.43,1103.5194047400223,1095.4031918528206,8.116212887201755,-12.031406062025228,40.29523789845396
1176.0,1202.0,1190.85,1190.66,5450.27,6486716.5,1116.9256501646344,1102.4592517155745,14.466398449059852,-6.731845159808212,42.39648721773613
1166.66,1197.3,1190.66,1184.03,2720.8,3224244.36,1127.2493962931521,1108.5015293662727,18.747866926879396,-1.6359027424706887,40.76753933870017
1173.98,1216.87,1184.03,1206.2,4817.38,5764917.28,1139.3956430172825,1115.7384531169193,23.657189900363164,3.4227157860960835,40.46894822853416
1195.0,1219.71,1206.2,1209.25,3656.82,4416613.87,1150.1424671684697,1122.665234367518,27.477232800951697,8.233619189067209,38.487227223768976
1198.02,1229.0,1209.25,1218.99,3487.75,4229830.76,1160.7343952963975,1129.8004021921463,30.933993104251158,12.773693972104,36.32059826429432
1208.0,1224.57,1218.99,1212.17,3475.19,4224875.8,1168.647565250798,1135.901853881617,32.74571136918098,16.768097451519402,31.955227835323157
1141.0,1219.45,1212.17,1172.91,7135.29,8410777.07,1169.3033244429828,1138.6431980385341,30.660126404448647,19.546503242105253,22.22724632468679
1142.0,1193.0,1172.91,1170.34,8982.72,10475598.06,1169.4628129902162,1140.991109294939,28.471703695277256,21.331543332739656,14.2803207250752
1165.0,1192.5,1170.34,1173.45,1804.45,2128067.82,1170.0762263763368,1143.3954715693878,26.680754806948926,22.40138562758151,8.558738358734828
1150.0,1179.3,1173.45,1162.31,2663.99,3094769.46,1168.8814223184388,1144.796547749433,24.084874569005706,22.738083415866353,2.6935823062787065
1161.0,1192.5,1162.31,1176.54,3568.83,4210491.81,1170.059665038679,1147.1479145828082,22.911750455870788,22.77281682386724,0.2778672640070923
1175.95,1210.0,1176.54,1202.58,5514.17,6636764.68,1175.0627934942668,1151.2539949840818,23.808798510184943,22.980013161130785,1.6575706981083158
1190.0,1209.99,1202.58,1203.98,6046.52,7247878.76,1179.511594495149,1155.159624985261,24.351969509888022,23.254404430882236,2.1951301580115725
1201.66,1243.88,1203.98,1234.19,5970.91,7299836.83,1187.9236568805106,1161.0137268382048,26.90993004230586,23.985509553166963,5.848840978277792
1231.65,1252.32,1234.19,1243.61,4984.49,6189234.63,1196.4907865912014,1167.131969294634,29.358817296567395,25.060171101847054,8.597292389440682
1199.0,1247.15,1243.61,1233.2,4122.37,5065733.74,1202.1383578848627,1172.0258974950316,30.112460389831085,26.070628959443862,8.083662860774446
1223.42,1248.99,1233.2,1241.99,2604.72,3219987.14,1208.26937974873,1177.2084236065107,31.06095614221931,27.068694395998953,7.984523492440715
1234.0,1254.0,1241.99,1253.58,3048.04,3787704.79,1215.2402444027714,1182.8655774134359,32.37466698933554,28.129888914666275,8.489556149338526
1251.07,1280.0,1253.58,1269.0,5249.77,6651231.27,1223.5109760331143,1189.2459050124405,34.26507102067376,29.356925335867775,9.816291369611967
1265.0,1330.0,1269.0,1287.99,8685.55,11237494.55,1233.4308258741735,1196.5602824189264,36.870543455247116,30.859648959743645,12.021788991006943
1285.0,1342.02,1287.99,1331.53,6668.0,8807415.32,1248.523006508916,1206.5580392767838,41.96496723213227,33.080712614221376,17.76850923582178
1299.0,1347.02,1331.53,1330.7,8234.28,10882526.4,1261.1656208921597,1215.753740071096,45.41188082106373,35.54694625558985,19.729869130947762
1316.0,1342.8,1330.7,1333.0,3927.45,5226089.45,1272.2170638318275,1224.4386482139778,47.77841561784976,37.99324012804183,19.570350979615853
1315.68,1356.0,1333.0,1350.21,3536.18,4718587.81,1284.2159770884693,1233.7550446425719,50.46093244589747,40.48677859161296,19.94830770856902
1341.22,1425.0,1350.21,1390.86,8602.88,11920971.92,1300.6227498440894,1245.392448743122,55.23030110096738,43.435483093483846,23.58963601496707
1388.0,1481.73,1390.86,1447.75,8920.17,12835457.62,1323.2577114065373,1260.3818969843721,62.87581442216515,47.32354935922011,31.10453012589008
1431.02,1516.04,1447.75,1503.22,11052.34,16342395.53,1350.944217343993,1278.3699046151596,72.57431272883332,52.373702033142756,40.40122139138113
1444.94,1623.01,1503.22,1537.23,18824.97,29012554.52,1379.60356852184,1297.5447264955183,82.05884202632183,58.310730031778576,47.4962239890865
1495.0,1609.0,1537.23,1514.9,15601.41,24254113.78,1400.4184041338647,1313.6451171254798,86.77328700838484,64.00324142709982,45.540091162570036
1505.0,1578.97,1514.9,1558.02,7898.17,12174477.83,1424.6648034978857,1331.74696030137,92.9178431965156,69.78616178098298,46.26336283106525
1525.0,1565.0,1558.02,1554.01,7667.79,11809645.33,1444.5640644982109,1348.2108891679352,96.35317533027569,75.09956449084153,42.50722167886832
1554.01,1653.97,1554.01,1649.54,19232.7,30605645.62,1476.0988238061786,1370.5315640443846,105.56725976179405,81.19310354503205,48.748312433524006
1616.05,1760.4,1649.54,1720.28,16793.24,28716399.21,1513.665158605228,1396.4388555966523,117.22630300857577,88.3997434377408,57.65311914166995
1682.0,1794.21,1720.28,1772.58,11263.87,19694962.35,1553.4982111275006,1424.3011625894928,129.19704853800772,96.5592044577942,65.27568816042705
1745.01,1892.0,1772.58,1828.45,14739.88,26996647.4,1595.7984863386544,1454.2381135087896,141.56037282986472,105.55943813220833,72.00186939531278
1650.0,1832.0,1828.45,1691.51,17061.7,29854369.28,1610.523334594246,1471.8138088044348,138.70952578981132,112.18945566372895,53.04014025216475
1601.46,1785.82,1691.51,1776.89,10531.58,17796170.28,1636.1182061951313,1494.4120451892913,141.70616100583993,118.09279673215114,47.226728547377576
1753.0,1815.0,1776.89,1784.0,4816.73,8585557.39,1658.8692513958804,1515.8630048048994,143.00624659098094,123.07548670391711,39.86151977412766
1682.56,1784.0,1784.0,1705.48,13312.2,22943567.22,1666.040135796514,1529.9087081526848,136.13142764382928,125.68667489189957,20.889505503859425
1641.22,1750.0,1705.48,1700.01,16473.76,28117414.51,1671.2662687508966,1542.5088038450783,128.75746490581832,126.30083289468334,4.913264022269971
1670.01,1840.42,1700.01,1782.99,17790.68,31587033.39,1688.4545350969124,1560.32222578248,128.1323093144324,126.66712817863318,2.9303622715984545
1766.33,1881.8,1782.99,1878.99,11915.2,21764514.72,1717.7676835435411,1583.927246094889,133.8404374486522,128.10179003263698,11.477294832030452
1874.99,1969.99,1878.99,1958.0,14115.85,27201808.7,1754.7265014599195,1611.6363389767491,143.0901624831704,131.09946452274366,23.98139592085346
1914.0,2021.0,1958.0,2013.99,12308.17,24244964.0,1794.6131935430087,1641.4403138673604,153.17287967564835,135.5141475533246,35.31746424464751
1961.52,2063.11,2013.99,2017.55,6755.83,13647083.74,1828.911163767161,1669.3002906179263,159.61087314923475,140.33349267250662,38.55476095345625
2008.75,2230.34,2017.55,2099.97,15312.07,32452142.3,1870.6125231875976,1701.201750572154,169.41077261544365,146.14894866109404,46.52364790869922
2088.45,2275.0,2099.97,2264.23,14138.92,31139771.52,1931.1690580818133,1742.9075468260683,188.26151125574506,154.57146118002424,67.38010015144164
